Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
4,2,4.123105626,1,347.4711923,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 23), (32, 23)]",FALSE
4,2,4.123105626,1,347.4711923,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 23), (32, 23)]",FALSE
4,2,3.16227766,1,344.7448813,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 24), (32, 24)]",FALSE
4,2,3.16227766,1,344.7448813,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 24), (32, 24)]",FALSE
4,2,2.236067977,1,341.5650512,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 25), (32, 25)]",FALSE
4,2,2.236067977,1,341.5650512,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 25), (32, 25)]",FALSE
4,2,1.414213562,1,341.5650512,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 26), (32, 26)]",FALSE
4,2,1.414213562,1,341.5650512,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 26), (32, 26)]",FALSE
4,2,0,2,360,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(30, 27), (32, 27)]",FALSE
4,2,0,2,360,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(30, 27), (32, 27)]",FALSE
4,3,1,4.24447771,90,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(29, 27), (30, 32), (32, 28)]",FALSE
4,3,1,4.24447771,90,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(29, 27), (30, 32), (32, 28)]",FALSE
4,3,2,4.066930952,75.96375653,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(28, 27), (29, 31), (32, 29)]",FALSE
4,3,2,4.066930952,75.96375653,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(28, 27), (29, 31), (32, 29)]",FALSE
4,3,3,4.331076518,67.38013505,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 27), (28, 30), (32, 30)]",FALSE
4,3,3,4.331076518,67.38013505,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 27), (28, 30), (32, 30)]",FALSE
4,3,3.605551275,4.944111779,82.87498365,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 27), (27, 29), (32, 31)]",FALSE
4,3,3.605551275,4.944111779,82.87498365,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 27), (27, 29), (32, 31)]",FALSE
4,1,3.16227766,0,0,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 28)]",FALSE
4,2,3.16227766,8.062257748,161.5650512,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 28), (34, 24)]",FALSE
4,2,3,7.615773106,143.1301024,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 27), (34, 24)]",FALSE
4,2,4,8.246211251,153.4349488,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 27), (34, 25)]",FALSE
4,2,4,8.246211251,153.4349488,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 27), (34, 25)]",FALSE
4,2,4.123105626,9.055385138,165.9637565,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(25, 27), (34, 26)]",FALSE
4,2,4.123105626,9.055385138,165.9637565,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(25, 27), (34, 26)]",FALSE
4,1,4,0,0,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(34, 27)]",FALSE
4,1,4,0,0,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(34, 27)]",FALSE
4,1,4.123105626,0,0,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(34, 28)]",FALSE
4,1,4.123105626,0,0,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(34, 28)]",FALSE
4,1,4.472135955,0,0,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(34, 29)]",FALSE
4,2,4.123105626,6.708203932,257.4711923,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 23), (34, 29)]",FALSE
4,4,4.123105626,6.899086108,90,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 31), (31, 23), (34, 30), (35, 27)]",FALSE
4,4,3.16227766,6.49134651,90,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 31), (31, 24), (34, 30), (35, 27)]",FALSE
4,2,3.16227766,7.810249676,145.3048465,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 30), (31, 24)]",FALSE
4,2,2.236067977,7.071067812,153.4349488,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 30), (31, 25)]",FALSE
4,2,2.236067977,6.32455532,116.5650512,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(25, 27), (31, 25)]",FALSE
4,2,1.414213562,6.08276253,135,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(25, 27), (31, 26)]",FALSE
4,2,1.414213562,5.385164807,149.0362435,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 28), (31, 26)]",FALSE
4,2,1,5.099019514,194.0362435,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 28), (31, 27)]",FALSE
4,2,1,4.472135955,213.6900675,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 29), (31, 27)]",FALSE
4,2,1,3.16227766,303.6900675,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 29), (30, 28)]",FALSE
4,2,1,2.828427125,326.3099325,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(28, 30), (30, 28)]",FALSE
4,3,2.236067977,1.885618083,7.125016349,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 31), (28, 30), (29, 29)]",FALSE
4,3,2.236067977,2.276142375,12.52880771,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 31), (29, 29), (29, 31)]",FALSE
4,3,3.605551275,2.192163741,19.65382406,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 30), (28, 30), (29, 31)]",FALSE
4,3,3.605551275,3.100187693,33.69006753,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(26, 30), (28, 30), (30, 32)]",FALSE
4,2,0,3.16227766,323.1301024,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 31), (30, 32)]",FALSE
4,1,0,0,0,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]","[(27, 31)]",FALSE
4,0,0,0,0,A to B,1,"(30, 27)","[(27, 23), (28, 23), (28, 24), (28, 25)]",[],FALSE
5,0,0,0,0,A to B,1,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,1,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,A to B,1,"(32, 24)","[(28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,A to B,1,"(32, 23)","[(27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,1,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,1,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]",[],TRUE
8,0,0,0,0,A to B,1,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
8,1,0,0,0,B to C,1,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]","[(35, 15)]",FALSE
8,0,0,0,0,B to C,1,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]",[],FALSE
8,0,0,0,0,B to C,1,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to C,1,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
14,0,0,0,0,B to C,1,"(31, 22)","[(26, 22), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,B to C,1,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
9,0,0,0,0,B to C,1,"(31, 24)","[(27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,1,"(31, 25)","[(27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
5,0,0,0,0,B to C,1,"(31, 26)","[(27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,1,"(31, 27)","[(28, 23), (28, 24), (28, 25)]",[],TRUE
2,0,0,0,0,B to C,1,"(30, 28)","[(28, 24), (28, 25)]",[],TRUE
1,1,4.472135955,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(25, 27)]",FALSE
1,1,4.123105626,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(25, 28)]",FALSE
1,1,4.123105626,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(25, 28)]",FALSE
1,1,4,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(25, 29)]",FALSE
1,1,3.16227766,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(26, 30)]",FALSE
1,1,3.16227766,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(26, 30)]",FALSE
1,1,2.828427125,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(27, 31)]",FALSE
1,1,2.828427125,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(27, 31)]",FALSE
1,1,3.16227766,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(28, 32)]",FALSE
1,1,3.16227766,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(28, 32)]",FALSE
1,1,4,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(29, 33)]",FALSE
1,1,4,0,0,B to C,1,"(29, 29)","[(28, 25)]","[(29, 33)]",FALSE
1,0,0,0,0,B to C,1,"(29, 29)","[(28, 25)]",[],FALSE
1,1,4.472135955,0,0,B to C,1,"(28, 30)","[(28, 25)]","[(30, 34)]",FALSE
1,0,0,0,0,B to C,1,"(28, 30)","[(28, 25)]",[],FALSE
0,0,0,0,0,B to C,1,"(27, 31)",[],[],TRUE
2,1,4.242640687,0,0,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(23, 35)]",FALSE
2,1,2.828427125,0,0,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(24, 34)]",FALSE
2,1,2.828427125,0,0,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(24, 34)]",FALSE
2,2,2.236067977,7.071067812,153.4349488,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(25, 34), (26, 27)]",FALSE
2,2,2.236067977,7.071067812,153.4349488,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(25, 34), (26, 27)]",FALSE
2,2,2,6.08276253,194.0362435,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(26, 34), (27, 28)]",FALSE
2,2,2,6.08276253,194.0362435,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(26, 34), (27, 28)]",FALSE
2,2,2.236067977,5,225,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(27, 29), (27, 34)]",FALSE
2,2,2.236067977,5,225,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(27, 29), (27, 34)]",FALSE
2,2,2.828427125,4,270,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(28, 30), (28, 34)]",FALSE
2,2,2.828427125,4,270,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(28, 30), (28, 34)]",FALSE
2,2,3.16227766,3,307.8749837,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(29, 31), (29, 34)]",FALSE
2,2,3.16227766,3,307.8749837,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(29, 31), (29, 34)]",FALSE
2,2,4,2,333.4349488,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(30, 32), (30, 34)]",FALSE
2,2,4,2,333.4349488,B to C,1,"(26, 32)","[(21, 32), (28, 36)]","[(30, 32), (30, 34)]",FALSE
2,0,0,0,0,B to C,1,"(26, 32)","[(21, 32), (28, 36)]",[],FALSE
8,1,2.828427125,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 35)]",FALSE
8,1,2.828427125,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 35)]",FALSE
8,1,1.414213562,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 34)]",FALSE
8,1,1.414213562,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 34)]",FALSE
8,1,1,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 34)]",FALSE
8,1,1,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 34)]",FALSE
8,1,1.414213562,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(26, 34)]",FALSE
8,1,1.414213562,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(26, 34)]",FALSE
8,1,2.236067977,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(27, 34)]",FALSE
8,1,2.236067977,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(27, 34)]",FALSE
8,1,3.16227766,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(28, 34)]",FALSE
8,1,3.16227766,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(28, 34)]",FALSE
8,2,4,1,345.9637565,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(29, 33), (29, 34)]",FALSE
8,2,4,1,345.9637565,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(29, 33), (29, 34)]",FALSE
8,2,3.16227766,7.071067812,225,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 37), (28, 32)]",FALSE
8,2,3.16227766,7.071067812,225,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 37), (28, 32)]",FALSE
8,2,2.828427125,5.830951895,206.5650512,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 36), (27, 31)]",FALSE
8,2,2.828427125,5.830951895,206.5650512,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 36), (27, 31)]",FALSE
8,2,2,5.099019514,198.4349488,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 35), (26, 30)]",FALSE
8,2,2,5.099019514,198.4349488,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 35), (26, 30)]",FALSE
8,2,1.414213562,5.099019514,225,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 29), (26, 34)]",FALSE
8,2,1.414213562,5.099019514,225,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 29), (26, 34)]",FALSE
8,1,2.236067977,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(27, 34)]",FALSE
8,1,2.236067977,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(27, 34)]",FALSE
8,1,3.16227766,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(28, 34)]",FALSE
8,1,3.16227766,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(28, 34)]",FALSE
8,1,4.123105626,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(29, 34)]",FALSE
8,1,4.123105626,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(29, 34)]",FALSE
8,0,0,0,0,B to C,1,"(25, 33)","[(20, 33), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]",[],FALSE
12,1,3.16227766,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 37)]",FALSE
12,1,3.16227766,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(23, 37)]",FALSE
12,1,2,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 36)]",FALSE
12,1,2,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 36)]",FALSE
12,1,1,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 35)]",FALSE
12,1,1,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 35)]",FALSE
12,1,0,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 34)]",FALSE
12,1,0,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(24, 34)]",FALSE
12,1,1.414213562,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 33)]",FALSE
12,1,1.414213562,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(25, 33)]",FALSE
12,1,2.828427125,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(26, 32)]",FALSE
12,1,2.828427125,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(26, 32)]",FALSE
12,1,4.242640687,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(27, 31)]",FALSE
12,1,4.242640687,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(27, 31)]",FALSE
12,1,0,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(27, 30)]",FALSE
12,1,0,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]","[(27, 30)]",FALSE
12,0,0,0,0,B to C,1,"(24, 34)","[(19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34), (28, 36), (28, 37)]",[],FALSE
11,0,0,0,0,B to C,1,"(23, 35)","[(19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 31), (21, 32), (21, 33), (21, 34)]",[],TRUE
11,0,0,0,0,B to C,1,"(22, 36)","[(18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],TRUE
10,0,0,0,0,B to C,1,"(21, 37)","[(17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]",[],TRUE
6,0,0,0,0,B to C,1,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]",[],TRUE
1,0,0,0,0,B to C,1,"(20, 39)","[(20, 34)]",[],TRUE
0,0,0,0,0,B to C,1,"(20, 40)",[],[],TRUE
0,0,0,0,0,B to C,1,"(19, 41)",[],[],TRUE
1,0,0,0,0,B to C,1,"(18, 42)","[(13, 42)]",[],TRUE
5,0,0,0,0,B to C,1,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43)]",[],TRUE
3,0,0,0,0,B to C,1,"(17, 44)","[(13, 41), (13, 42), (13, 43)]",[],TRUE
2,0,0,0,0,C to B,1,"(17, 45)","[(13, 42), (13, 43)]",[],TRUE
0,0,0,0,0,C to B,1,"(18, 44)",[],[],TRUE
0,0,0,0,0,C to B,1,"(19, 43)",[],[],TRUE
0,0,0,0,0,C to B,1,"(20, 42)",[],[],TRUE
0,1,4.472135955,0,0,C to B,1,"(21, 41)",[],"[(23, 37)]",FALSE
0,1,3.16227766,0,0,C to B,1,"(21, 41)",[],"[(22, 38)]",FALSE
0,1,3.16227766,0,0,C to B,1,"(21, 41)",[],"[(22, 38)]",FALSE
0,1,2,0,0,C to B,1,"(21, 41)",[],"[(21, 39)]",FALSE
0,1,2,0,0,C to B,1,"(21, 41)",[],"[(21, 39)]",FALSE
0,1,2.236067977,0,0,C to B,1,"(21, 41)",[],"[(20, 39)]",FALSE
0,1,2.236067977,0,0,C to B,1,"(21, 41)",[],"[(20, 39)]",FALSE
0,1,2.828427125,0,0,C to B,1,"(21, 41)",[],"[(19, 39)]",FALSE
0,1,3.16227766,0,0,C to B,1,"(21, 41)",[],"[(20, 38)]",FALSE
0,1,3.16227766,0,0,C to B,1,"(21, 41)",[],"[(20, 38)]",FALSE
0,1,3,0,0,C to B,1,"(21, 41)",[],"[(21, 38)]",FALSE
0,1,3,0,0,C to B,1,"(21, 41)",[],"[(21, 38)]",FALSE
0,1,3.16227766,0,0,C to B,1,"(21, 41)",[],"[(22, 38)]",FALSE
0,1,3.16227766,0,0,C to B,1,"(21, 41)",[],"[(22, 38)]",FALSE
0,1,4.472135955,0,0,C to B,1,"(21, 41)",[],"[(23, 37)]",FALSE
0,1,4.472135955,0,0,C to B,1,"(21, 41)",[],"[(23, 37)]",FALSE
0,0,0,0,0,C to B,1,"(21, 41)",[],[],FALSE
2,1,4.472135955,0,0,C to B,1,"(22, 40)","[(26, 42), (26, 43)]","[(24, 36)]",FALSE
2,0,0,0,0,C to B,1,"(22, 40)","[(26, 42), (26, 43)]",[],FALSE
4,1,4.472135955,0,0,C to B,1,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]","[(25, 35)]",FALSE
4,0,0,0,0,C to B,1,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]",[],FALSE
9,1,4.472135955,0,0,C to B,1,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(26, 34)]",FALSE
9,1,0,0,0,C to B,1,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(27, 34)]",FALSE
9,1,0,0,0,C to B,1,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(27, 34)]",FALSE
